state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,opening_date,operational_date,product_available,applicant_name,permit_number,region,license_type,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date,state_abbr,opening_date_census,operational_date_census,product_available_census,applicant_name_census,permit_number_census,region_census,license_type_census,tract_area_sqm
PA,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Sunnyside - Ambler,28 West Skippack Pike,Ambler,19002,,Sunnyside,28 Skippack Pike,Ambler,19002,40.139034271240234,-75.24555969238281,59787.0,5372.084255684667,11.129199981689451,Sunnyside,61ed699b873a701e0aea037b,1/18/22,1/18/22,Yes,,,,,PA_0116,42.0,91.0,203208.0,42091203208.0,2032.08,2729.0,46.0,153594.0,96122.0,2040.0,764.0,634.0,207.0,61.0,262.56052712163347,2220.830683611459,7698.945277990331,47289.5903021241,287898.05232970096,81.66666666666667,115.51731142718278,False,True,False,2025-10-23,PA,1/18/22,1/18/22,Yes,,,,,61186303.28801772
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Monroeville,130 Mall Circle Drive,Monroeville,15146,,Zen Leaf,130 Mall Cir Dr,Monroeville,15146,40.43144226074219,-79.79386138916016,58804.0,8077.4722946811635,7.28000020980835,Zen Leaf,6339460fbe9a4e5069dfcd70,9/28/18,9/28/18,Yes,,,,,PA_0117,42.0,3.0,521200.0,42003521200.0,5212.0,4878.0,40.6,75069.0,39524.0,3485.0,901.0,391.0,41.0,0.0,502.31833157544503,4406.71748528357,13048.800465500564,59287.67324995298,229020.01813246575,38.24964131994261,160.15081823495086,False,True,False,2025-10-23,PA,9/28/18,9/28/18,Yes,,,,,78887898.31510708
PA,regulator_with_placer,True,89.8,fuzzy,addr:83|city:100|zip:100,Apothecarium Dispensary - Lancaster,"2405 Covered Bridge Dr, Suite 12",Lancaster,17602,,The Apothecarium Dispensary,2405 Covered Bridge Dr,Lancaster,17602,40.025447845458984,-76.20210266113281,58362.0,5275.565509967947,11.062700271606444,The Apothecarium Dispensary,6723702bd35a891b0b1d996b,4/13/20,4/13/20,Yes,,,,,PA_0118,42.0,71.0,13204.0,42071013204.0,132.04,6399.0,41.1,74134.0,38260.0,4558.0,796.0,268.0,29.0,59.0,173.7186975860339,1563.4682782743062,4550.360870342863,20200.474288374447,121782.51339424832,25.274243089074155,55.38557884968306,False,True,False,2025-10-23,PA,4/13/20,4/13/20,Yes,,,,,299235533.0794713
PA,regulator_with_placer,True,88.6,fuzzy,addr:81|city:100|zip:100,Restore Integrative Wellness Center - Doyles,"812 N Easton Road, Unit 6",Doylestown,18902,,Restore Dispensaries,812 N Easton Rd,Doylestown,18902,40.3327522277832,-75.12960815429688,57717.0,1824.8646304752804,31.62809944152832,,,10/14/19,10/14/19,Yes,,,,,PA_0119,42.0,17.0,104203.0,42017104203.0,1042.03,5552.0,45.7,139145.0,70652.0,3847.0,1353.0,604.0,241.0,69.0,242.5018784133561,3475.2178936345986,10886.15296927925,35301.64633565058,99825.0772816952,58.92903561216533,64.36097126752934,False,True,False,2025-10-23,PA,10/14/19,10/14/19,Yes,,,,,223421323.40154165
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Sellersville,64 N. Main Street,Sellersville,18960,,Zen Leaf,64 N Main St,Sellersville,18960,40.35821533203125,-75.3089828491211,56789.0,3069.742138615078,18.49959945678711,Zen Leaf,6339460fbe9a4e5069dfcd70,2/17/18,2/17/18,Yes,,,,,PA_0120,42.0,17.0,102500.0,42017102500.0,1025.0,4806.0,39.1,88177.0,40379.0,3345.0,788.0,328.0,20.0,29.0,1151.83141482203,6757.681497940972,12594.423483017694,33125.31087470956,104874.5913260672,34.82810164424514,368.5903596120554,False,True,False,2025-10-23,PA,2/17/18,2/17/18,Yes,,,,,33770504.310262166
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Liberty - Pittsburgh,3105 W Liberty Ave,Pittsburgh,15216,, Liberty Cannabis,3105 W Liberty Ave,Pittsburgh,15216,40.39104843139648,-80.03898620605469,56192.0,5788.275499974409,9.707900047302246,Liberty Cannabis,643581a32fdf945086ecaecc,11/18/22,11/18/22,Yes,,,,,PA_0121,42.0,3.0,472400.0,42003472400.0,4724.0,1764.0,37.5,94000.0,44848.0,1315.0,425.0,198.0,66.0,17.0,2949.153029859441,20854.06077982237,47847.728637404754,141176.97375782777,401146.1714378641,53.68821292775665,998.0420212259904,False,True,False,2025-10-23,PA,11/18/22,11/18/22,Yes,,,,,4577701.875105199
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf - King of Prussia,100 N Warner Rd,King of Prussia,19406,,Curaleaf,100 N Warner Rd,King Of Prussia,19406,40.082725524902344,-75.4004898071289,56026.0,2302.2711885104018,24.335100173950195,Curaleaf,60a391b56b7a694c7c956ebe,7/22/19,7/22/19,Yes,,,,,PA_0122,42.0,91.0,205811.0,42091205811.0,2058.11,2942.0,35.0,120259.0,95188.0,2556.0,1201.0,521.0,278.0,98.0,1279.6715718877883,5631.479727405609,16256.948521464956,64352.31622087277,248294.86411550533,82.08137715179969,448.9809310221845,False,True,False,2025-10-23,PA,7/22/19,7/22/19,Yes,,,,,16971198.929656778
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Malvern,249 Planebrook Road,Malvern,19355,,Zen Leaf,249 Planebrook Rd,Malvern,19355,40.036033630371094,-75.57093811035156,55362.0,4280.876022336468,12.93239974975586,Zen Leaf,6339460fbe9a4e5069dfcd70,5/23/18,5/23/18,Yes,,,,,PA_0123,42.0,29.0,302103.0,42029302103.0,3021.03,3874.0,35.7,137584.0,72886.0,2828.0,1014.0,788.0,135.0,103.0,349.13744027951907,3637.956507006459,10033.015903189033,36863.40862007353,155718.25959347028,72.13578500707214,99.226671662845,False,True,False,2025-10-23,PA,5/23/18,5/23/18,Yes,,,,,101118110.11955008
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Montgomery,721 Bethlehem Pike,Montgomeryville,18936,,Sunnyside,721 Bethlehem Pike,Montgomeryville,18936,40.24879455566406,-75.24434661865234,55185.0,4192.369516039568,13.163200378417969,Sunnyside,61ed699b873a701e0aea037b,5/1/21,5/1/21,Yes,,,,,PA_0124,42.0,91.0,200603.0,42091200603.0,2006.03,3949.0,43.0,153769.0,65412.0,2918.0,833.0,653.0,94.0,141.0,838.4712771391253,7718.590626842749,21305.649911359473,72356.83123191525,202398.52157360144,58.9787525702536,231.8676456067289,False,True,False,2025-10-23,PA,5/1/21,5/1/21,Yes,,,,,44110779.60116736
PA,regulator_with_placer,True,83.2,fuzzy,addr:97|city:100|zip:0,RISE - King of Prussia,445 West DeKalb Pike,King of Prussia,19706,,RISE Cannabis,445a W Dekalb Pike,King Of Prussia,19406,40.090476989746094,-75.37451171875,54210.0,4171.95751485568,12.993900299072266,RISE Cannabis,633415c5c0a23d43dd5c7656,11/26/19,11/26/19,Yes,,,,,PA_0125,42.0,91.0,205807.0,42091205807.0,2058.07,2143.0,38.4,115375.0,61622.0,1790.0,632.0,259.0,0.0,18.0,968.7481442562142,7539.568142481568,19462.491805170157,87509.67711067895,259333.41546473856,50.78212290502794,313.5280680721552,False,True,False,2025-10-23,PA,11/26/19,11/26/19,Yes,,,,,17702862.51603683
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - West Chester (Chadd Ford),300 Oakland Rd.,West Chester,19382,,Zen Leaf,300 Oakland Rd,West Chester,19382,39.88642883300781,-75.55191802978516,53843.0,5147.16986620006,10.460700035095217,Zen Leaf,6339460fbe9a4e5069dfcd70,12/3/21,12/3/21,Yes,,,,,PA_0126,42.0,45.0,410200.0,42045410200.0,4102.0,3941.0,41.8,164034.0,84888.0,2615.0,803.0,499.0,232.0,214.0,109.30006945163396,1394.0390306473705,5075.453820556446,25258.0662752781,119542.57913808442,66.8451242829828,41.982794044906534,False,True,False,2025-10-23,PA,12/3/21,12/3/21,Yes,,,,,243126808.02240124
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Allegheny County,2116 Penn Avenue,Pittsburgh,15222,,Sunnyside,2116 Penn Ave,Pittsburgh,15222,40.45181655883789,-79.98249816894531,52180.0,6240.432511197541,8.361599922180176,Sunnyside,61ed699b873a701e0aea037b,6/26/18,6/26/18,Yes,,,,,PA_0127,42.0,3.0,20300.0,42003020300.0,203.0,1717.0,32.8,114109.0,118993.0,1618.0,621.0,490.0,180.0,126.0,993.912796611175,13635.688927836089,46454.064582318235,171529.2653944797,505411.297083742,87.57725587144623,215.48583194454432,False,True,False,2025-10-23,PA,6/26/18,6/26/18,Yes,,,,,20637131.248352543
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - New Kensington,215 Tarentum Bridge Road,New Kensington,15068,,Zen Leaf,215 Tarentum Bridge Rd,New Kensington,15068,40.591575622558594,-79.75202941894531,51560.0,2013.000909757655,25.613500595092773,Zen Leaf,6339460fbe9a4e5069dfcd70,9/7/22,9/7/22,Yes,,,,,PA_0128,42.0,129.0,800400.0,42129800400.0,8004.0,1440.0,53.4,49970.0,36142.0,1164.0,240.0,20.0,8.0,0.0,549.8346217721867,6963.45743156912,20981.750614145592,43290.15285706421,80342.0530474603,23.02405498281787,184.7821094693681,False,True,False,2025-10-23,PA,9/7/22,9/7/22,Yes,,,,,20183678.66191215
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Clifton Heights,5321 West Baltimore pike,Clifton Heights,19018,,Zen Leaf,5321 W Baltimore Pike,Clifton Heights,19018,39.92558670043945,-75.3097152709961,50786.0,6820.2082712264855,7.446400165557861,Zen Leaf,6339460fbe9a4e5069dfcd70,2/15/23,2/15/23,Yes,,,,,PA_0129,42.0,45.0,401503.0,42045401503.0,4015.03,3502.0,39.0,82083.0,39919.0,2462.0,440.0,166.0,34.0,0.0,2227.069953257006,19133.12283522182,57228.838129580574,203321.29714704517,673908.0866778485,25.995125913891144,1202.5632768334758,False,True,False,2025-10-23,PA,2/15/23,2/15/23,Yes,,,,,7542337.39773178
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Wellness - Plymouth Meeting,505 W Germantown Pike,Plymouth Meeting,19462,,Ayr Wellness,505 W Germantown Pike,Plymouth Meeting,19462,40.115478515625,-75.28618621826172,50636.0,3485.119717071974,14.529199600219728,Ayr Wellness,61aca58b2812db3a0e8bd64e,2/26/21,2/26/21,Yes,,,,,PA_0130,42.0,91.0,210600.0,42091210600.0,2106.0,4302.0,47.1,138600.0,61128.0,3308.0,839.0,362.0,89.0,198.0,724.4332748326717,5318.406334180997,13759.934972651448,74865.31802631424,271227.04390491324,44.98186215235792,338.54070206850145,False,True,False,2025-10-23,PA,2/26/21,2/26/21,Yes,,,,,32912226.825078968
PA,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,Liberty - Norristown,2030 West Main Street,Norristown,19403,,Liberty Cannabis,2030 W Main St Unit #11,Norristown,19403,40.133174896240234,-75.38032531738281,48536.0,3206.278277245061,15.137800216674805,Liberty Cannabis,643581a32fdf945086ecaecc,7/9/18,7/9/18,Yes,,,,,PA_0131,42.0,91.0,203402.0,42091203402.0,2034.02,6900.0,38.5,117632.0,63973.0,5513.0,1988.0,756.0,270.0,54.0,741.4710037575821,6633.593567977038,23506.356691986595,93620.16842813713,234563.45710830696,55.65028115363686,233.41442762956163,False,True,False,2025-10-23,PA,7/9/18,7/9/18,Yes,,,,,76563035.89066005
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf - Philadelphia,5058 City Avenue,Philadelphia,19131,,Curaleaf,5058 City Ave,Philadelphia,19131,39.99822616577149,-75.23173522949219,47837.0,3519.5226900661937,13.591899871826172,Curaleaf,60a391b56b7a694c7c956ebe,4/6/21,4/6/21,Yes,,,,,PA_0132,42.0,101.0,12000.0,42101012000.0,120.0,1985.0,30.9,61483.0,35229.0,1226.0,287.0,261.0,120.0,26.0,1946.2228545799137,18905.33318047104,50326.36205719938,251043.2796712063,1199668.897783748,56.6068515497553,795.1742488689483,False,True,False,2025-10-23,PA,4/6/21,4/6/21,Yes,,,,,6465408.28920543
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Beyond Hello - Pittsburgh,2009 East Carson St,Pittsburgh,15203,,BEYOND / HELLO,2009 E Carson St,Pittsburgh,15203,40.42885208129883,-79.97715759277344,47439.0,5693.112829813759,8.3326997756958,BEYOND / HELLO,628e1f814a12fa1077e4d16d,12/15/21,12/15/21,Yes,,,,,PA_0133,42.0,3.0,170200.0,42003170200.0,1702.0,4016.0,28.3,67407.0,56291.0,2778.0,1006.0,411.0,147.0,119.0,1921.976035415238,19026.330349602285,53704.302381918475,172262.8402283132,523013.31586870097,60.58315334773218,692.2833535569329,False,True,False,2025-10-23,PA,12/15/21,12/15/21,Yes,,,,,15024760.821646128
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Wellness - Bryn Mawr,712 Lancaster Ave,Bryn Mawr,19010,,Ayr Wellness Medical Marijuana Dispensary Bryn Mawr,712 Lancaster Ave,Bryn Mawr,19010,40.01926040649414,-75.31429290771484,47008.0,2464.248242481641,19.076000213623047,Ayr Wellness,61aca58b2812db3a0e8bd64e,12/31/21,12/31/21,Yes,,,,,PA_0134,42.0,91.0,205100.0,42091205100.0,2051.0,2061.0,29.6,118250.0,98058.0,1137.0,389.0,227.0,155.0,149.0,843.6244223777035,9407.730525603816,25845.107127142328,91973.23285828544,499359.5962246815,80.91468777484609,260.8488811642879,False,True,False,2025-10-23,PA,12/31/21,12/31/21,Yes,,,,,20463822.747386225
PA,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,Maitri Medicinals - Uniontown,27-31 West Main Street,Uniontown,15401,,Maitri Medicinals Medical Marijuana Dispensary,27 W Main St,Uniontown,15401,39.90085983276367,-79.72639465332031,46249.0,10089.223142204924,4.584000110626221,,,9/4/18,9/4/18,Yes,,,,,PA_0135,42.0,51.0,261900.0,42051261900.0,2619.0,3280.0,43.6,26220.0,33285.0,2553.0,302.0,153.0,0.0,47.0,1466.2294108978151,9393.045945505017,15151.72641360067,25810.67012046777,41555.621010116,19.663141402271837,485.1582700287774,False,True,False,2025-10-23,PA,9/4/18,9/4/18,Yes,,,,,17510081.07003124
PA,regulator_with_placer,True,91.8,fuzzy,addr:93|city:84|zip:100,Liberty - Cranberry,"900 Commonwealth Drive, Suite",Cranberry Township,16066,,Liberty Cannabis,900 Commonwealth Dr Suite 500,Cranberry Twp,16066,40.683197021484375,-80.1116714477539,45491.0,3278.2761917492553,13.876500129699709,Liberty Cannabis,643581a32fdf945086ecaecc,4/6/21,4/15/21,Yes,,,,,PA_0136,42.0,19.0,912200.0,42019912200.0,9122.0,3454.0,46.2,98432.0,49748.0,2561.0,953.0,457.0,23.0,81.0,760.8397417062125,5828.766021478234,13076.087694716309,36622.77992368395,91117.875074315,59.11753221397892,186.83273981506397,False,True,False,2025-10-23,PA,4/6/21,4/15/21,Yes,,,,,47881428.92329793
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Washington,799 West Chestnut Street,Washington,15301,,Zen Leaf,799 W Chestnut St,Washington,15301,40.16923141479492,-80.26264190673828,44587.0,3724.6776727150936,11.97070026397705,Zen Leaf,6339460fbe9a4e5069dfcd70,6/28/18,6/28/18,Yes,,,,,PA_0137,42.0,125.0,754400.0,42125754400.0,7544.0,1803.0,37.5,42344.0,27274.0,1249.0,138.0,18.0,5.0,18.0,1157.942583198,5714.282973549267,14695.928222568024,28468.59970874123,50663.68366214247,14.331465172137712,582.6995900549277,False,True,False,2025-10-23,PA,6/28/18,6/28/18,Yes,,,,,8013989.444474828
PA,regulator_with_placer,True,88.0,fuzzy,addr:80|city:100|zip:100,Beyond Hello - Bethlehem,"3679 Route 378, Unit 10",Bethlehem,18015,,BEYOND / HELLO,3679 PA-378 Unit 10,Bethlehem,18015,40.58536148071289,-75.38562774658203,43822.0,4150.203611769383,10.559000015258787,BEYOND / HELLO,628e1f814a12fa1077e4d16d,11/6/19,11/6/19,Yes,,,,,PA_0138,42.0,95.0,18004.0,42095018004.0,180.04,3948.0,39.5,125833.0,55857.0,2615.0,658.0,535.0,176.0,53.0,346.98257367996075,3313.7195445290376,14959.410830305427,67499.36053272337,271455.2564888045,54.378585086042065,110.6261499830766,False,True,False,2025-10-23,PA,11/6/19,11/6/19,Yes,,,,,92430882.0795467
PA,regulator_with_placer,True,98.2,fuzzy,addr:97|city:100|zip:100,Fluent Care - Mechanicburg,6200 Carlise Pike,Mechanicsburg,17050,,FLUENT Cannabis Care,6200 Carlisle Pike,Mechanicsburg,17050,40.24397659301758,-76.99561309814453,43353.0,3760.6043820938016,11.528200149536133,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,8/19/21,8/19/21,Yes,,,,,PA_0139,42.0,41.0,11305.0,42041011305.0,113.05,7168.0,38.4,107179.0,51472.0,4547.0,1571.0,770.0,146.0,156.0,565.2230994034717,5291.626079273561,15222.8095908564,58963.639395655344,163816.928662152,58.12623707939301,153.20852031432148,False,True,False,2025-10-23,PA,8/19/21,8/19/21,Yes,,,,,121174944.7479299
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Greensburg,305 East Pittsburgh Street,Greensburg,15601,,Delta 9 PA Medical Marijuana Dispensary - Greensburg,305 E Pittsburgh St,Greensburg,15601,40.303462982177734,-79.5376205444336,35874.0,4006.11977863611,8.95479965209961,,,12/20/18,12/20/18,Yes,,,,,PA_0140,42.0,129.0,804100.0,42129804100.0,8041.0,2927.0,33.8,54000.0,38344.0,2067.0,346.0,345.0,58.0,0.0,1318.0356457203748,9304.205281995452,18253.30878912042,39342.92921176456,83640.44888204701,36.236090953072086,560.4820300008302,False,True,False,2025-10-23,PA,12/20/18,12/20/18,Yes,,,,,13525669.816726811
PA,regulator_with_placer,True,97.6,fuzzy,addr:96|city:100|zip:100,Hive - Shamokin Dam,2625 North Susquehanna Trail,Shamokin Dam,17876,,Hive Dispensary,2625 N Susquehanna Trl,Shamokin Dam,17876,40.84258270263672,-76.82736206054688,35708.0,4385.493229887723,8.14229965209961,,,4/20/24,4/20/24,Yes,,,,,PA_0141,42.0,109.0,70100.0,42109070100.0,701.0,5903.0,45.9,84348.0,45634.0,4375.0,754.0,458.0,163.0,86.0,97.68038072107966,722.7470581328591,2293.238587286202,14742.553087407705,35971.427368236116,33.394285714285715,31.14278718222128,False,True,False,2025-10-23,PA,4/20/24,4/20/24,Yes,,,,,490922635.6184323
PA,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Trulieve - Philadelphia,501-505 S. Broad St.,Philadelphia,19147,,Trulieve,501 S Broad St,Philadelphia,19147,39.9444694519043,-75.16484069824219,35691.0,2487.888598147442,14.34589958190918,Trulieve,600018e779364106f1345643,8/19/21,8/19/21,Yes,,,,,PA_0142,42.0,101.0,1101.0,42101001101.0,11.01,4429.0,29.4,61850.0,55594.0,3061.0,1235.0,564.0,218.0,176.0,14090.50200233711,87069.45863815985,186150.74738728875,431591.21534310526,1004085.4013595834,71.64325383861483,6124.158392331157,False,True,False,2025-10-23,PA,8/19/21,8/19/21,Yes,,,,,1873082.9800817005
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Norristown,436 Egypt Rd.,Norristown,19403,,Zen Leaf,436 Egypt Rd,Norristown,19403,40.13060760498047,-75.4000473022461,32847.0,5264.617161414251,6.239200115203857,Zen Leaf,6339460fbe9a4e5069dfcd70,2/13/24,2/13/24,Yes,,,,,PA_0143,42.0,91.0,203402.0,42091203402.0,2034.02,6900.0,38.5,117632.0,63973.0,5513.0,1988.0,756.0,270.0,54.0,670.546806283812,5968.592402380836,16743.69923144396,71330.13725766499,233146.1308917563,55.65028115363686,233.41442762956163,False,True,False,2025-10-23,PA,2/13/24,2/13/24,Yes,,,,,76563035.89066005
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Philadelphia,2504 Welsh Road,Philadelphia,19152,,Zen Leaf,2504 Welsh Rd,Philadelphia,19152,40.07310104370117,-75.03521728515625,32622.0,5238.798580530802,6.2270002365112305,Zen Leaf,6339460fbe9a4e5069dfcd70,7/21/21,7/21/21,Yes,,,,,PA_0144,42.0,101.0,34701.0,42101034701.0,347.01,7822.0,40.6,77800.0,36110.0,5666.0,1008.0,472.0,150.0,15.0,4764.89886655092,25415.79692425138,58820.586591919535,249494.15069913745,662479.4132061793,29.032827391457815,1639.0450398752662,False,True,False,2025-10-23,PA,7/21/21,7/21/21,Yes,,,,,12360176.592549115
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - Harrisburg,137 S. 17th Street,Harrisburg,17104,,Zen Leaf,137 S 17th St,Harrisburg,17104,40.26517105102539,-76.86354064941406,30567.0,3061.199944299835,9.985300064086914,Zen Leaf,6339460fbe9a4e5069dfcd70,12/2/20,12/2/20,Yes,,,,,PA_0145,42.0,43.0,21300.0,42043021300.0,213.0,5347.0,34.6,41206.0,17987.0,2971.0,252.0,59.0,23.0,0.0,3483.3679876942324,20285.67806141941,38423.55946445697,100585.65542536177,246075.23915277983,11.24200605856614,1073.471945894829,False,True,False,2025-10-23,PA,12/2/20,12/2/20,Yes,,,,,12900817.658961708
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Hive - Williamsport,1490 High Street,Williamsport,17701,,Hive Dispensary,1490 High St,Williamsport,17701,41.244598388671875,-77.03631591796875,30356.0,3698.748682976348,8.207099914550781,,,7/6/18,7/6/18,Yes,,,,,PA_0146,42.0,81.0,300.0,42081000300.0,3.0,4877.0,35.4,48719.0,23156.0,3285.0,313.0,149.0,48.0,70.0,1330.2153135216254,7183.358599911019,16886.891716180777,40269.67816971648,58378.31754515155,17.65601217656012,528.7304554671192,False,True,False,2025-10-23,PA,7/6/18,7/6/18,Yes,,,,,23890001.692526907
PA,regulator_with_placer,True,92.8,fuzzy,addr:88|city:100|zip:100,Zen Leaf - Fairless Hills,203 Lincoln Highway,Fairless Hills,19030,,Zen Leaf,203 Lincoln Hwy,Fairless Hills,19030,40.184791564941406,-74.85627746582031,29945.0,3271.533399334391,9.153200149536133,Zen Leaf,6339460fbe9a4e5069dfcd70,7/15/24,7/15/24,Yes,,,,,PA_0147,42.0,17.0,105801.0,42017105801.0,1058.01,5721.0,39.8,115010.0,50047.0,3944.0,918.0,417.0,169.0,42.0,768.3978318803213,7808.606837654583,22969.471833767424,88822.83088739756,235455.66823493093,39.19878296146045,153.57146764887375,False,True,False,2025-10-23,PA,7/15/24,7/15/24,Yes,,,,,96484858.64495587
PA,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Curaleaf - Wayne,707 West Lancaster Ave,Wayne,19087,,Curaleaf,707 Lancaster Ave,Wayne,19087,40.047359466552734,-75.4079818725586,27408.0,3761.6832510921586,7.286099910736084,Curaleaf,60a391b56b7a694c7c956ebe,1/18/22,1/18/22,Yes,,,,,PA_0148,42.0,29.0,300108.0,42029300108.0,3001.08,6325.0,39.7,123963.0,87993.0,4444.0,1544.0,938.0,225.0,596.0,780.2937546905041,6592.0847913866655,17155.704818063245,54626.33131185474,224549.37766885408,74.32493249324934,239.48711016925225,False,True,False,2025-10-23,PA,1/18/22,1/18/22,Yes,,,,,68403155.76242335
PA,regulator_with_placer,True,90.4,fuzzy,addr:84|city:100|zip:100,Bloc Dispensary - Bethlehem,3650 Nazareth Pike,Bethlehem,18020,,Bloc Dispensary Bethlehem,3650 Nazareth Pike Unit 1,Bethlehem,18020,40.67106246948242,-75.34590911865234,25502.0,3464.710344273131,7.360499858856201,Bloc Dispensary,65fdeb7e276e752848fe631f,4/29/21,4/29/21,Yes,,,,,PA_0149,42.0,95.0,17604.0,42095017604.0,176.04,4187.0,44.8,112147.0,51057.0,3181.0,811.0,467.0,78.0,38.0,673.6972914362531,6024.758232439284,14830.980676460676,55182.66400417534,204594.5589119825,43.822697265011,268.24216838727904,False,True,False,2025-10-23,PA,4/29/21,4/29/21,Yes,,,,,40427199.87389676
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ethos - Fayette (Pittsburg),470 Home Drive,Pittsburgh,15275,,Ethos Cannabis Dispensary - Pittsburgh West at North Fayette,470 Home Dr,Pittsburgh,15275,40.4511833190918,-80.18345642089844,16113.0,3048.3559840456483,5.285799980163574,,,11/24/20,11/24/20,Yes,,,,,PA_0150,42.0,3.0,453004.0,42003453004.0,4530.04,7279.0,41.1,93794.0,49540.0,5578.0,2099.0,477.0,73.0,70.0,739.1725853946358,3876.794595729722,7297.5711479249185,23389.307742130015,111567.30430296372,48.745069917533165,235.6654872548987,False,True,False,2025-10-23,PA,11/24/20,11/24/20,Yes,,,,,79996960.40179561
PA,regulator_only,False,,,,RISE - Erie,2108 W. 8th Street,Erie,16505,,,,,,,,,,,,,4/18/18,4/18/18,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Trulieve - King of Prussia,102 Hansen Access Road,King of Prussia,19406,,,,,,,,,,,,,5/2/18,5/2/18,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Curaleaf – Gettysburg,19 Baltimore Street,Gettysburg,17325,,,,,,,,,,,,,8/7/18,8/7/18,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Curaleaf - Philadelphia,1125-1127 Passyunk Avenue,Philadelphia,19147,,,,,,,,,,,,,11/2/18,11/2/18,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Liberty - Bensalem,4201 Neshaminy Blvd Unit 101,Bensalem,19020,,,,,,,,,,,,,11/9/18,11/9/18,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Beyond Hello - Philadelphia,1206 Sansom Street,Philadelphia,19107,,,,,,,,,,,,,1/24/19,1/24/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Maitri Medicinals - Pittsburgh,5845 Centre Ave,Pittsburgh,15206,,,,,,,,,,,,,1/24/19,1/24/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Curaleaf - Bradford,109 Main Street,Bradford,16701,,,,,,,,,,,,,5/13/19,5/13/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Curaleaf - Lebanon,815 Cumberland Street,Lebanon,17042,,,,,,,,,,,,,7/10/19,7/10/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
